f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,label
-0.05900659,-0.43926713,-0.38227183,-0.7894801,-0.23490563,-0.9372598,-0.847937,-1.206492,-0.22935897,0.67088467,0.054660838,0.27099696,0.019730866,-0.29098454,0.12468672,-0.10914726,0.24231267,0.25450614,-0.24490316,0.033914305,0.33580065,0.6081166,0.44859073,-0.00338909,0.017299818,-0.38256913,2.0213373,0.5803368,3.3229938,-0.08276588,9
-0.16198094,-0.434796,-0.6216893,-0.78478247,0.31511286,-1.1361641,-1.0561862,-1.056499,-0.30567497,-0.14218391,-0.43922764,0.42419675,0.19190237,-0.2913,0.39631408,0.849299,0.04355238,-0.1961092,0.6237116,-0.41260853,0.66431034,0.31968457,-0.111097015,0.07094329,-0.4080019,0.15287966,0.09761849,-0.5327086,0.013648565,0.7788359,9
-0.36589003,-0.17437164,-0.77930194,-0.24081671,0.1689153,-0.709179,-1.2395966,-1.1660153,-0.87830895,0.13072361,-0.09971116,2.68704,1.5195204,-2.6239352,-1.4379588,0.28362572,0.82553786,0.09050581,-0.11390822,0.81946284,-0.42191708,-1.0233636,0.19001745,0.29632172,-0.50126636,0.58195466,-0.031919554,0.10421819,-0.3422751,0.3824011,9
0.033505574,-0.44048136,-0.3587764,-0.8166886,-0.69578725,-0.64543647,-0.48036972,-1.224531,0.6391667,1.6652347,0.38354453,-0.08140556,0.33542526,-0.1458886,0.08130316,-0.8887001,0.35527053,0.63880926,-0.83850354,0.747353,0.24002872,0.8862818,0.25656918,-0.063288786,0.45392105,0.16532631,0.0030527888,0.08507512,-0.46534458,0.2064877,10
0.18689553,-0.39087155,-0.018531946,-0.9868259,-0.6175015,-0.64411265,-0.6932022,-1.6912428,-0.857324,0.9575258,0.12906256,0.24976072,0.03716184,-0.25535408,0.23905359,-0.8086589,0.4914138,0.74261576,-0.66551536,0.98678136,0.36137095,0.6369287,0.25964138,-0.29822224,0.5781281,0.09411067,-0.23862034,0.7414642,-0.07248879,-0.47589752,10
0.42962363,-0.17070252,0.25489697,-0.9809896,-0.6945711,1.0907116,0.48812267,0.5735475,-0.42553136,-0.5285441,0.27801362,-0.2813491,0.44692883,0.8379971,-0.17706198,-0.25707754,0.8254938,-0.15851519,0.5553582,0.21123944,0.25719768,-1.1230885,-1.9383237,-0.847909,0.028483484,-0.0068005966,0.31082043,-0.28276914,-0.12082257,1.1243935,10
0.10214274,-0.52260184,0.32374296,0.9356323,-0.25229752,-1.2490228,-1.2580516,-1.1258348,0.63940525,0.6217797,0.2675807,-0.1649408,0.38439193,-0.37284088,0.86176896,1.385958,0.018192912,-0.19732971,0.97097564,-0.1957601,0.8518251,0.6925375,-0.089865014,0.6213506,0.07497391,0.089770354,0.21429661,0.17147323,-0.23839091,0.6608455,2
0.14161678,-0.6779477,0.3530935,0.44038898,0.33709395,-0.90694577,-0.24296702,-0.8031439,-0.6204935,0.51658684,-0.1148055,-0.47237742,0.25780752,0.41802093,0.5618088,0.8352267,2.0911465,-0.4862035,0.14651199,-0.20529845,0.3805693,-0.4907152,-0.34174863,0.81314903,0.106755234,-0.2534302,-0.13963467,1.0064542,-0.17049819,0.1114866,2
-0.13634905,-0.66898066,0.09166941,0.31877655,0.35766727,-0.87870866,-0.098791465,-0.7571603,-0.9376355,0.30129325,-0.33879015,-0.40565756,0.12357034,0.35328582,0.6912431,0.69457644,2.097794,-0.62106687,0.20888829,0.29373053,0.15464213,-0.32403338,-0.40768197,0.38785064,0.16913076,-0.5366112,-0.012289795,0.74264973,-0.4093932,0.59652853,2
-0.23701036,-0.64486146,-0.090538144,0.22938307,0.3701012,-0.94400364,0.027695132,-0.66792923,-0.8334124,0.1868323,-0.45026055,-0.54621375,0.1270005,0.41259614,0.5688959,0.44704825,2.051161,-0.5822746,0.16214217,-0.0048350585,0.26557547,-0.39810193,-0.48690435,0.6272153,0.2610585,-0.5348887,0.0209003,0.55143946,-0.15514559,0.6804117,2
-0.021895614,-0.6994035,0.075927466,0.66212773,0.27074337,-0.8211408,-0.120655976,-0.63220954,-0.5854047,0.51514226,-0.35779524,-0.5794187,0.32968694,0.5152742,0.5399461,0.5791274,1.9986781,-0.32784775,0.114806294,0.049806986,0.3078116,-0.4197603,-0.49924222,0.43076733,0.0019467291,-0.36051944,-0.16692594,0.7086524,-0.033980016,0.019678453,2
0.24124725,-0.7478672,0.27778146,1.1985451,0.10261609,-0.83155936,-0.09826922,-0.16998452,1.3521851,1.5642362,0.5260506,-0.6283077,0.25631577,0.24304007,0.51630145,0.82061297,2.3262775,-0.6086378,0.14290577,0.002795027,0.6442901,-0.72267735,-0.3173192,0.7910315,-0.06861932,0.07653775,-0.0041592894,0.10971904,-0.2327862,0.6244652,2
0.17721638,-0.7155647,0.13741703,1.0699228,0.11746149,-0.91268915,0.009477898,-0.10492601,1.3777723,1.449268,0.54793614,-0.6556827,0.2206866,0.13666736,0.5139047,0.74755585,2.1659923,-0.8210152,0.3255108,0.041471027,0.40455118,-0.32355335,-0.414593,0.5366678,0.059597176,0.17856891,0.2775437,-0.56277144,-0.2790844,1.0760051,2
0.0829415,-0.62564135,0.10132453,0.40410006,0.34903848,-0.98030263,-0.114847355,-0.6493017,-0.59675705,0.32879344,-0.21139634,-0.38476473,0.21727867,0.45197558,0.17747314,0.5904777,2.082705,-0.44021076,0.1655248,-0.26738098,0.32650337,-0.644174,-0.34208328,0.9650575,-0.058145534,-0.3595263,-0.33583307,0.9808761,0.07534918,-0.2925711,2
0.3943568,-0.5816301,0.2266087,-0.017565012,-0.41712108,-1.2325436,-1.2201798,-0.36024758,-0.1266999,-1.3811055,0.060865816,0.20252676,-0.40011394,-0.30876672,0.42856625,1.44263,1.0274496,-0.85289425,-0.37650737,0.09109935,0.54624337,-0.15353788,-0.08291023,-0.3866304,-0.369018,-0.31005543,0.10247367,-0.2806017,-0.20918034,0.71521467,2
0.33231783,-0.5389972,0.15636879,0.00786548,-0.050686497,-1.4294453,-1.022759,-1.1754451,-0.8981877,-0.10375517,-0.41174835,0.24162424,-0.40076172,-0.7379233,0.67728055,0.8867715,0.38509652,-0.14845175,0.948125,-0.21137224,0.5251897,0.16595317,0.01623253,0.27298546,-0.041202668,0.03543362,0.17698938,-0.19276106,-0.13662066,1.0131938,2
-0.36639035,-0.5419453,-0.2814618,0.0046259225,0.35058126,-0.95936996,0.05014359,-0.5337755,-0.3817379,0.38547644,-0.45325738,-0.50032675,-0.12595725,0.18844488,0.5696015,0.3631287,2.298674,-0.5942365,0.10846477,0.119305484,0.19184747,-0.40481678,-0.6421411,0.62378097,0.13247417,-0.20821391,0.22148655,0.13061768,-0.5764856,0.24400504,2
-0.6105891,-0.5906051,-0.5692693,0.56256497,0.18719397,-0.94734937,0.48204544,-0.005895166,0.1316807,1.042236,0.40121803,-0.6107586,-0.5044424,-0.29164687,0.93528426,0.66611546,1.8177371,-0.4541842,-0.55607414,0.8858431,0.6913664,-0.39997447,-1.1537004,1.2268037,0.40192407,0.074449785,0.48859486,-0.47118855,-0.63205385,1.5748501,2
-0.28059623,-0.65831006,-0.21431752,0.5253317,0.25082293,-0.789497,0.042223018,-0.5122691,-0.43684343,0.4214787,-0.49246967,-0.53676784,0.39954785,0.5492174,0.35735503,0.38361028,1.9104954,-0.56990975,0.14396605,0.12350086,0.22274639,-0.040174145,-0.8579282,0.41611487,0.01941948,-0.16355589,0.18395673,0.206311,-0.8107103,0.734433,2
0.28035945,-0.67626655,0.38285217,0.6147626,0.24302799,-0.8896224,-0.32752407,-0.8875635,-1.1245261,0.17997074,-0.29234573,-0.34782946,0.45357317,0.62130713,0.67410135,0.8389105,2.0550487,-0.5632366,0.46413916,0.09724054,0.69615686,0.020564867,-0.76305604,0.33721825,-0.19179647,-0.038708434,-0.23064484,0.5629511,-0.25245652,0.14666256,2
0.36873072,-0.7014667,0.3212222,0.7554416,-0.24018013,-1.5323784,-0.57314026,-0.37432072,2.0055418,1.3709694,0.71096414,-0.05803876,-0.47216174,-0.7375423,0.532633,1.0614743,0.27335185,-0.22358851,1.0438194,0.015733548,0.3781365,-0.111558594,0.42766985,0.3558882,0.1234505,-0.11882606,-0.011711614,0.51154965,-0.36904952,0.3590049,2
0.14587867,-0.6868125,0.11091227,0.54224324,0.26178247,-0.87843204,-0.111825034,-0.6751348,-0.6793305,0.29955977,-0.29300994,-0.5080341,0.3782549,0.45429644,0.5938765,0.7139821,2.1369002,-0.5452122,-0.003760187,-0.092349775,0.5932707,-0.19035852,-0.5920603,0.6093314,0.2851757,-0.0290294,0.07647898,0.32876474,-0.17552975,0.0650192,2
-0.06621796,-0.6614862,0.019184211,0.23749349,0.32576564,-0.8753061,0.021354385,-0.7658539,-0.95348394,0.1717591,-0.38650978,-0.5353587,0.18523009,0.44215828,0.604351,0.6639893,2.170193,-0.58054733,0.14696562,-0.13330323,0.28244874,-0.31698614,-0.41092694,0.5229289,0.20758109,-0.4064007,-0.25201002,0.8951829,-0.22239034,-0.79141766,2
0.31704226,-0.5605049,0.13990438,0.20315953,-0.03690161,-1.4840964,-0.7079715,-0.771082,0.5561571,0.59366864,0.12009397,0.004195301,-0.15196545,-0.4076887,0.5383727,0.98876196,0.324338,-0.22687428,0.84877414,-0.44496924,0.54147685,0.124343164,0.14458708,0.52258104,-0.20478952,-0.33685437,-0.04380685,0.37170932,-0.19735886,0.6083996,2
-0.5278631,0.66245407,-0.4680737,0.41887966,-0.18612166,1.1139922,-0.6166213,-0.7878738,0.11028734,-2.254323,0.50065804,-2.373467,-1.4252844,-0.5531294,-1.2456977,0.61196303,1.1945568,0.53293234,-0.5964713,0.4759836,-0.27178764,-0.79374534,-0.28293082,-0.3155188,-2.5182922,2.104238,-1.6888261,2.1864886,0.12998545,1.885843,8
-0.55107844,0.6190601,-0.38848403,0.8511691,-0.3646202,1.1010113,-0.89556026,-0.9084891,0.34867707,-2.106707,1.0543813,-3.210361,-1.1605102,-0.9387087,-1.4004053,1.2451856,1.5395476,0.9012984,-0.8545428,-1.2750388,-3.1772926,-0.5408269,-0.328047,0.44909996,-0.81981516,1.4827341,-0.7563095,1.473676,0.013112942,0.586202,8
-1.1782453,0.6128621,-0.48853981,0.07237035,-0.4477458,0.17916386,-2.2489543,1.8441428,0.5703331,-0.7071667,0.44206154,0.75146556,-0.39637116,-0.5488743,1.3390741,-0.19896646,-0.5474775,-0.2057947,0.533978,0.44796243,-1.7481991,0.4403115,-0.1475097,-0.2005597,-1.1752497,1.0723752,-0.74568224,1.5458616,-0.15522714,-0.4051623,5
-0.83549005,1.0832254,-0.010054907,0.14886463,-0.089048654,0.7004694,-2.0694067,1.291278,-1.1958715,-0.8674458,0.7762037,0.8663413,-1.5761912,0.18912253,-0.17571965,0.92158985,2.528246,1.1680202,0.7468637,1.5306032,0.14759672,0.7528512,-1.170615,0.31924173,-0.9739512,-0.89891034,-0.7266302,-0.10885677,0.27149653,-2.05763,5
-0.606703,1.2751634,0.10939869,0.13267449,0.3255306,0.52821654,-2.021845,0.34185678,-1.8002065,0.62025034,0.86570424,0.76601046,-1.2446337,-0.096755,0.4835187,0.49915498,1.8535417,2.2378974,2.4133296,1.1743122,0.46231753,1.4579368,-0.9096792,0.6630451,-0.83261645,-0.65727246,-0.8245283,0.036982186,-0.006111096,-1.5210032,5
-0.5723658,1.1343275,-0.0017128194,0.19249284,0.26552287,0.51198715,-2.0803244,0.30577943,-0.8223865,0.7174641,1.4711332,0.32563442,-0.4366612,-0.99402696,1.3829511,0.061281484,1.94595,0.5675875,2.1600266,0.9412169,0.12649891,0.5971111,-0.28276792,1.2121254,-0.59831643,1.2520814,-0.758874,1.6003572,-0.18059982,-0.67853117,5
-1.0090877,0.66417855,-0.5821544,-0.012874555,-0.56784254,0.08346275,-2.7259095,2.439607,0.53656334,-0.23975998,0.468939,0.21197765,-0.19637929,-1.0969884,2.0154727,-1.0215802,-0.6931889,-1.0183709,0.18841732,0.33232307,-0.8670393,0.01734745,0.34359157,0.010698446,-0.83071893,0.32747552,-0.7363007,0.8043886,0.064936385,0.016510881,5
-1.0568389,0.542601,-0.83000195,0.04714681,-0.18780021,-0.18954927,-2.3857205,1.6873933,0.21048065,1.0607879,0.23199202,0.10479201,-0.07905695,-1.1653395,2.146876,-1.3758676,-1.034452,-0.4307439,1.5836608,-0.07454483,-0.7981389,0.5495944,0.49115175,0.98389393,-0.08299925,1.2024794,-0.019612992,0.74849164,-0.3085058,-0.16002436,5
-1.0249939,0.6048019,-0.69351125,-0.13356464,-0.16704866,-0.22713995,-2.5850654,1.7298836,0.029951608,1.0959007,0.60312253,0.24555077,-0.19565244,-1.5672383,2.2436275,-1.3596767,-0.84623545,-0.55007374,1.8468643,0.08253114,-1.0259336,0.39375162,0.4442729,1.06563,-0.044880986,1.2001369,-0.081003666,1.0604907,-0.20331483,0.051314462,5
-1.13065,0.3938076,-0.89770913,0.0008457457,-0.09074905,-0.34415153,-2.3354092,2.0501914,0.25412568,1.054836,0.00035858958,-0.998976,0.6061249,-1.3994027,1.9674579,-1.4870193,-1.7383868,-0.7757317,1.4150798,-0.1459938,-0.08618651,0.22281264,0.7354756,1.0488852,0.43720022,-1.0042026,0.027830888,-0.33298868,-0.047762096,-1.5370207,5
-1.2297313,0.22497833,-0.99924886,-0.11823678,-0.10121232,-0.71924686,-2.167889,0.24588905,-0.24865462,0.91533154,-0.8054861,-1.3629428,1.1928369,-1.6594812,1.7486007,-0.6631791,-0.89018506,-1.4537176,-0.24383847,0.5715843,1.1609653,-0.9029152,0.33278742,-0.005988897,1.6917443,-2.835384,0.7035391,-0.34377745,-0.13031147,-0.38756642,5
-1.3080523,0.31409127,-0.92525226,-0.13966672,-0.06972647,-0.2867999,-2.1503744,1.8759362,-0.9161734,0.46791095,-0.77050656,-0.8426648,0.7760735,-1.096302,1.7386045,-1.7914957,-1.8794034,-0.45707044,1.2257128,-0.2514639,-0.35065153,0.13832752,0.6830097,1.3550787,0.37210086,-1.1302469,0.16176221,0.17724153,0.030932091,-1.7268459,5
0.9894937,-0.48127523,1.1840433,-0.63888377,-0.413823,1.4988434,0.4699391,0.830547,-0.41233873,-0.1290628,-0.7025978,-0.4065969,0.1383419,-0.12617742,0.81527495,1.2417098,1.4009696,-0.3380033,0.052705254,0.27924836,0.100335985,1.1605912,1.0914696,0.49289563,-0.95977205,-0.002955533,1.4951952,0.33593783,-0.87183696,0.087130256,10
1.3857746,-0.6898633,1.483442,-0.3818637,0.9446571,0.9160605,0.5480947,1.2431293,-0.45820785,-1.3897301,-1.5548322,-0.25754166,-0.96036524,-0.9777381,0.6673982,0.95213276,1.0190386,-0.36609718,-0.43336827,0.42935634,-0.26417443,0.9139992,-0.5308232,-0.89053726,2.4489288,1.2383554,-4.0392203,-1.8768339,-1.2930394,0.4914323,10
1.1973983,-0.72220355,1.1408803,-1.1038246,-0.3941967,0.85406756,0.9486376,0.84685713,-0.5005381,-0.4161461,-0.13755846,-0.26994452,0.2927166,0.5043887,0.063967176,0.71312606,1.2626421,-0.14874607,0.6013868,-0.44411707,-0.10168067,-0.4456678,0.14362866,0.5469947,-1.1854117,-0.45653224,1.0796957,1.1670325,-0.768945,-0.68726426,10
1.1887907,-0.7635926,1.0248582,-0.7096452,-0.34953344,1.2111834,1.0425375,0.9802622,-0.38419822,-0.23930243,-1.1074095,-0.31017637,0.38569766,0.14861722,0.08971224,1.0302008,1.080514,-0.23825096,-0.53011614,-0.171212,-0.2475049,0.89800346,0.9009658,0.26216805,-1.1102234,-0.15006799,1.3332243,-0.07853197,-0.8408831,0.56682247,10
1.338262,-0.7591756,1.1798471,-0.5743848,-0.10327994,1.3442008,0.910677,0.9777818,-0.26059538,-0.30017322,-1.323083,-0.3578941,-0.022707827,-0.0021912253,-0.012132508,0.76599157,0.993087,-0.08608878,-0.9012957,0.0016016423,-0.20327531,1.1952357,0.7471572,0.24869104,0.38180655,0.27958477,-0.25989756,-0.36099514,0.4751249,0.051606454,10
1.3085544,-0.72840476,1.1148199,-0.14148533,0.8338271,0.7247883,0.84654725,1.9013911,2.1091173,-0.15296976,-0.67151374,-0.3789834,-0.86854035,-1.15266,-0.019485837,0.82525355,1.2144483,-0.6557982,-0.97397596,0.43509454,-0.26076654,0.7027579,-0.21403371,-0.31708395,1.2202318,0.7966057,-0.34580043,-0.2912448,6.6696215,0.09008421,10
1.2200167,-0.71639806,1.1363932,-0.9968208,0.067774214,1.2559495,1.0370317,0.9841256,-0.50967765,-0.69463354,-1.3227639,-0.25036666,0.03897561,-0.20541166,0.15024942,0.535947,1.0669632,-0.13580112,-1.0738946,0.06283177,-0.16818243,1.2682644,0.38059688,0.40975833,-0.004319023,-0.1441292,-0.19254097,-0.1924968,0.2661321,0.10553774,10
1.1089584,-0.7423773,1.0011388,-0.84393835,-0.045210745,1.2696171,1.0571922,1.1910241,-0.17435889,-0.43795228,-1.2517654,-0.47849146,-0.17110832,-0.11180146,0.25369668,0.5591641,1.1128472,-0.37818703,-0.9109178,0.102023244,0.109594956,1.2010794,0.73367107,0.56269157,0.209594,0.073314175,-0.4797725,-0.09802138,0.9871316,-0.72784436,10
0.6783821,-0.76194495,0.28391308,-1.0448185,-1.1361244,0.09046136,0.52056414,1.2779481,1.9498252,0.20169196,0.8399943,0.0139798755,-0.3894334,-0.10159142,-0.7082003,-0.28882018,-0.72482675,-0.10530998,0.8666681,-0.5014487,-0.1361765,-1.0122015,-0.91466147,-0.07925626,0.3727406,-0.058093086,0.0060628103,-0.17072834,0.56189007,-0.15657872,10
0.4009806,-0.7509855,-0.17565185,-1.3837099,-0.4540596,-1.0602338,0.04444138,-0.9407281,-0.22479764,0.9658224,-0.2076089,-0.07236345,0.46898207,0.71019846,-0.23937571,-0.7704501,-0.16652049,0.7829407,-0.885363,-0.03137366,0.012742805,1.0277679,0.45140606,-0.076834574,0.22191489,0.33330807,-0.08395207,-0.26049975,-0.6566989,0.41681886,10
0.5520645,-0.7435441,0.090968594,-1.2883481,-0.6112708,-0.5912627,0.16832271,-0.84534216,-0.25034925,1.2534798,-0.76146823,0.020730019,0.27172318,0.095021404,0.11240412,-0.08724411,-0.3569354,0.60351384,0.55794287,-0.5520467,0.4022517,-0.77907485,-2.0542114,-0.53821546,0.63162297,0.52647567,0.24497786,0.20887011,0.11087049,0.031223709,10
0.6321831,-0.74480796,0.3370666,-1.5604241,-1.0097041,-0.31999573,-0.08537381,-0.3521027,-0.30272678,-0.26942062,-0.5304162,0.3287217,0.12279075,0.10750279,-0.21091925,0.51412004,0.49165058,-0.09868437,-0.8815624,-0.42241076,0.07714212,-1.2814304,-1.921406,-1.3271248,0.59393096,0.005826272,0.4242889,0.18269783,-0.20177948,0.1957726,10
0.92871255,-0.742343,0.84216,-1.0578231,-0.27202052,1.0957034,1.130563,1.5278089,0.72601926,0.19937886,-0.587236,-0.5212795,-0.07011724,-0.007608469,0.3940609,1.0216824,1.5839844,-0.5426547,-0.34922725,0.000590722,-0.009574156,0.9656339,1.003509,0.783744,-1.4908382,-0.4012088,1.4736813,-0.004725075,-0.9658211,0.64166397,10
0.96252495,-0.7621937,0.84699553,-1.3336596,-0.6283294,0.5947756,0.570639,0.9641988,0.13711697,-0.5772198,-1.2012111,0.119081184,-0.549888,-0.8410859,0.3943348,0.7992286,-0.6703284,-0.04421551,0.03939639,-0.50558805,-0.4464452,1.330961,1.5025253,0.6034549,-1.2922226,-0.45213377,1.1902148,-0.02620721,-0.8285706,0.036619227,10
0.8347448,-0.7498844,0.5953096,-1.412282,-0.87635076,0.2559878,0.61885834,1.0274131,1.0293502,-0.288319,-0.19098648,0.064080484,-0.45303327,-0.56143665,0.03352975,0.54721636,-0.5996239,-0.010746536,0.5906956,-0.8122885,-0.1440389,0.1561571,0.41912523,0.68680227,-1.2393029,-0.37164938,1.2195041,0.29206598,-0.79472184,-1.0212846,10
0.6221421,-0.7623617,0.31784663,-1.4863803,-0.85518736,-0.32105407,0.5251957,0.70074743,2.2547414,1.1821215,-0.10688385,-0.018066429,-0.4939901,-1.0270295,0.14739251,1.322607,0.76582855,-0.46245232,-0.9830782,-0.13893726,-0.30806538,-0.7179582,-0.272815,-0.9004942,-1.1092448,-1.1113836,1.2703141,0.8073802,-0.80693483,-0.6448389,10
0.551755,-0.767081,0.14068872,-1.6070642,-0.5299648,-0.7332368,0.3388503,-0.52770466,0.7599874,1.7177738,-0.13015693,0.04628299,0.159416,-0.2247493,0.109183684,-0.06301973,-0.05619121,0.48028845,0.5587812,-0.8080864,0.17329365,-0.88619393,-2.0587933,-0.06368751,0.53968704,0.12017429,0.357214,0.098478034,-0.19815414,0.13724664,10
0.47645098,-0.7746552,0.080419384,-1.9134732,-0.46683982,-0.73073626,0.32566616,-0.9325979,-0.43040237,0.98739606,-0.77954686,0.061505023,0.36918092,0.0148562165,0.26491162,-0.11568259,-0.4035242,0.7824275,0.65759045,-0.85428303,0.03875362,-0.70470375,-2.2320824,-0.3250106,0.8074927,0.09227031,0.15150577,0.159677,-0.0050297976,-0.12018692,10
0.36858413,-0.75964767,0.07914843,-1.9602497,-0.83997667,-0.5038062,0.014738195,-0.20156626,-0.12079113,-0.35260373,-0.5580887,0.13130318,-0.08113264,-0.105995595,0.11167265,0.31508437,0.34693405,-0.006068186,-0.62212527,-0.21667512,0.13460094,-1.1492215,-2.1521916,-1.3421884,0.435255,0.0028456193,0.26646838,-0.27909893,-0.059103463,0.72216713,10
0.32499593,-0.72195446,0.0006578731,-1.7717075,-0.4502544,-0.6684432,0.1943377,-1.0129641,-0.42200613,1.1110667,-0.8315948,0.06026906,0.049545582,-0.00899403,0.12589453,-0.19831075,-0.31332275,0.8896392,0.44370192,-0.7313221,-0.097120196,-1.0037979,-1.9013822,-0.15607272,0.78889656,-0.3915315,-0.017501514,0.63294506,-0.28769386,-0.06744518,10
0.47838005,-0.74075794,0.081046544,-1.7361962,-0.8512439,0.023494272,0.22670972,-0.026469449,0.2754647,0.16719869,-1.1486377,0.25229982,-0.23024729,-0.5687013,0.19269614,1.0143155,0.47136766,-0.19339772,-1.1507683,0.04412157,-0.3488384,-0.7402318,-0.34391344,-1.0442743,-1.0601224,-0.8230687,1.4963816,0.56008625,-0.9337483,-0.19542824,10
0.5576167,-0.74576306,0.070797205,-1.8211684,-0.90816814,-0.35931233,0.044129882,-0.23123837,0.22769341,-0.19822206,-0.51621693,0.21990915,-0.064574674,-0.010613393,-0.02933296,0.41573524,0.39412275,-0.12991485,-0.8406035,-0.28294215,-0.114883795,-1.1245503,-2.1611967,-1.1846381,0.3044502,-0.22262208,0.10134979,-0.39977494,0.2048807,0.18892948,10
0.57690406,-0.7160726,0.2464795,-1.6377957,-0.85847306,-0.15775794,0.1850698,0.21491438,0.72705245,0.46382043,-0.87604946,0.15552801,-0.47823247,-0.94719374,0.3987023,0.9753545,0.53670865,-0.47439134,-1.0838003,0.050574634,-0.06233884,-0.28364497,-0.74164724,-0.87516344,-1.364018,-0.46917233,1.7970483,0.04300763,-1.2733872,-0.26772195,10
0.49985826,-0.743133,0.07204751,-1.3328567,-0.6644833,-0.51789707,0.16565897,-1.026883,-0.6472751,1.1242157,-0.9359969,-0.0007183048,0.13611229,-0.030840574,0.22351575,-0.27588975,-0.5366809,0.6791756,0.34811458,-0.8058627,-0.16544302,-0.83377683,-1.8526969,-0.5267392,0.949654,0.18933955,0.42881542,0.18524387,0.15829216,-0.23404999,10
0.24429445,-0.7730932,-0.25132787,-1.0866653,-0.48446146,-0.83683103,-0.0008672088,-1.1284751,-0.14527282,1.0528284,-0.36687902,-0.10133693,0.48280737,0.61137944,-0.36494714,-0.93778634,-0.3142848,0.7641769,-1.161962,0.015878685,-0.23330481,0.90932083,0.32046193,-0.28716755,0.38927132,0.042649318,0.1164683,-0.25567758,-0.4625612,0.47048563,10
0.117600985,-0.73747766,-0.4668677,-0.63407505,0.29478323,-1.3985225,-0.58995277,-0.8290581,-0.03463544,0.062099677,-0.50290585,-0.033870015,-0.08304719,-0.021136625,0.15236628,0.7598369,-0.030902842,-0.20525877,0.2979441,-1.0478361,0.1191294,-0.081062466,0.2289225,0.3832536,-0.07118119,0.25098702,0.13802099,-0.49656546,0.13559917,0.19291797,10
-0.118591726,-0.7573413,-0.75163275,-0.39282018,0.35461733,-1.3511409,-0.04978349,-0.058724865,1.8712776,1.3566139,0.7522107,-0.14210974,0.075163364,-0.124695785,0.0094985515,1.5387664,-0.73482895,-0.20400515,1.0030138,0.46091723,-1.6571636,-0.41367215,1.6617305,-3.0443661,0.1876246,-1.7207166,-0.04157958,0.7287341,-0.008919606,-0.33157876,10
-0.33051035,-0.738708,-0.91361296,-0.53481823,0.76098746,-0.84177804,0.46966028,-0.030084487,0.63006926,0.9384903,0.29946327,-0.5465279,0.72936845,1.0814344,0.13751224,1.3504728,1.229429,-0.6918935,0.48478386,0.57869023,-0.9430218,-0.48752955,0.6607468,-2.5968418,0.013755355,-1.0966864,0.0062624332,-0.001270688,0.008410507,0.1676547,10
0.57698196,-0.7476826,0.27531743,-0.3309903,-0.7693656,-0.7055893,-0.44377977,-1.6419083,-0.70962137,0.8573951,-0.37129137,0.0648195,0.8664822,0.78336227,0.160483,-0.7827547,-0.13526902,1.0563586,-1.0450653,0.049537532,0.32227412,1.3369411,0.3744089,0.34712863,0.64033633,0.28342056,0.056524098,-0.08249464,-0.37496302,0.52939266,9
0.7327292,-0.8306677,0.37358323,0.08192922,-0.9065085,-0.85884607,-0.10204415,-0.9274285,1.5942651,2.1975536,0.6454326,-0.13724802,0.56132156,0.38271827,-0.073205195,-0.6299672,-0.09429368,0.68017703,-0.8713052,0.32286826,-0.0031886292,0.6113886,0.71292436,0.35108352,0.15576172,-0.27016187,-0.5662913,0.75974363,0.019703945,-0.1527123,9
0.7468576,-0.849911,0.5001001,-0.14768022,-1.2223294,-0.3745953,-0.5628008,-0.82416767,-0.25757936,-0.23469782,-0.0269812,0.21442026,0.44516775,0.62819874,-0.09279971,-0.10645118,0.5252436,-0.025988523,-2.3374395,0.75089973,-0.07548345,0.8509232,0.471889,-1.083551,0.14722578,-0.1643918,0.25043115,-0.38396448,-0.600043,0.5165419,9
0.7668279,-0.8538248,0.52853686,-0.06444445,-1.2599589,-0.4002723,-0.52732396,-0.80071115,-0.24225518,-0.24314736,-0.036068235,0.28502613,0.3455792,0.6445632,0.06884991,-0.23773985,0.6141093,0.07942415,-2.2655706,0.60671544,0.18286633,0.9207476,0.24403617,-0.93655,0.37369174,0.114800714,-0.05030422,-0.34061986,-0.069356784,0.15390082,9
0.692991,-0.8446306,0.32119992,0.28642678,-0.41944888,-1.1351942,-0.2618095,-0.7185486,1.6089014,1.6018324,0.61463195,0.10373669,0.14904816,-0.2780374,0.0052381097,0.3413557,0.18376502,0.3294298,0.0035326295,-0.39232045,0.12317377,0.01130251,0.5772645,0.41670322,0.7314642,0.15759213,-2.2297585,-0.22421624,-3.2528453,-0.76475483,9
0.684437,-0.8470282,0.3304209,0.37271416,-0.51141864,-1.1747122,-0.38675913,-0.76391566,1.5244644,1.596068,0.6873348,0.009629234,0.1902687,-0.13240659,-0.049520317,0.22225934,0.20961697,0.22312574,-0.15369308,-0.09408024,0.13827291,0.51538146,0.7617035,0.14612998,-0.1922811,0.014556845,2.3206053,0.09742405,2.9146302,1.6887826,9
0.7381057,-0.85948116,0.3633724,0.22995004,-0.4194708,-0.9252627,-0.6539735,-1.5728958,-0.8732268,0.40780327,-0.3849552,0.033123158,0.6352883,0.48453858,0.387832,0.04161037,-0.17174001,0.50350237,-0.21322377,-0.4309141,0.12753186,0.8909147,0.284768,0.09421537,-0.18637887,-0.18897378,2.2377312,0.08776406,3.0879598,1.2426884,9
